survey_response_id,survey_id,region_id,response_id,characteristic_id,respondents_count
61058,8,21,1,2,141071
61059,8,21,1,3,201174
61060,8,21,1,4,181840
61061,8,21,1,5,284345
61062,8,21,2,1,15443
61063,8,21,2,2,101955
61064,8,21,2,3,64616
61065,8,21,2,4,28835
61066,8,21,2,5,8944
61067,8,21,3,1,0
61068,8,21,3,2,1578
61069,8,21,3,3,0
61070,8,21,3,4,662
61071,8,21,3,5,0
61072,8,21,1,6,411008
61073,8,21,1,7,439975
61074,8,21,2,6,107980
61075,8,21,2,7,111812
61076,8,21,3,6,0
61077,8,21,3,7,2241
61078,8,21,1,8,22339
61079,8,21,1,9,795050
61080,8,21,1,10,12863
61081,8,21,1,11,5538
61082,8,21,1,12,15193
61083,8,21,2,8,7539
61084,8,21,2,9,207257
61085,8,21,2,10,1486
61086,8,21,2,11,570
61087,8,21,2,12,2941
61088,8,21,3,8,0
61089,8,21,3,9,2241
61090,8,21,3,10,0
61091,8,21,3,11,0
61092,8,21,3,12,0
61093,8,21,1,13,41286
61094,8,21,1,14,246210
61095,8,21,1,15,251319
61096,8,21,1,16,312168
61097,8,21,2,13,0
61098,8,21,2,14,128334
61099,8,21,2,15,66140
61100,8,21,2,16,25318
61101,8,21,3,13,0
61102,8,21,3,14,0
61103,8,21,3,15,662
61104,8,21,3,16,1578
61105,8,21,1,17,483904
61106,8,21,1,18,52781
61107,8,21,1,19,140150
61108,8,21,1,20,170388
61109,8,21,1,21,3759
61110,8,21,2,17,114397
61111,8,21,2,18,5858
61112,8,21,2,19,44661
61113,8,21,2,20,54877
61114,8,21,2,21,0
61115,8,21,3,17,0
61116,8,21,3,18,0
61117,8,21,3,19,0
61118,8,21,3,20,0
61119,8,21,3,21,2241
61120,8,21,1,22,85376
61121,8,21,1,23,65729
61122,8,21,1,24,62428
61123,8,21,1,25,83783
61124,8,21,1,26,94968
61125,8,21,1,27,109861
61126,8,21,1,28,43513
61127,8,21,1,29,54519
61128,8,21,1,30,250807
61129,8,21,2,22,21336
61130,8,21,2,23,16128
61131,8,21,2,24,10237
61132,8,21,2,25,47451
61133,8,21,2,26,12668
61134,8,21,2,27,22830
61135,8,21,2,28,538
61136,8,21,2,29,4310
61137,8,21,2,30,84295
61138,8,21,3,22,0
61139,8,21,3,23,0
61140,8,21,3,24,0
61141,8,21,3,25,0
61142,8,21,3,26,0
61143,8,21,3,27,0
61144,8,21,3,28,0
61145,8,21,3,29,0
61146,8,21,3,30,2241
61147,8,21,1,31,51224
61148,8,21,1,32,797137
61149,8,21,1,33,2622
61150,8,21,1,34,0
61151,8,21,2,31,38840
61152,8,21,2,32,179061
61153,8,21,2,33,1892
61154,8,21,2,34,0
61155,8,21,3,31,0
61156,8,21,3,32,0
61157,8,21,3,33,0
61158,8,21,3,34,2241
61159,8,21,1,35,590
61160,8,21,1,36,0
61161,8,21,1,37,0
61162,8,21,1,38,301
61163,8,21,1,39,0
61164,8,21,1,40,0
61165,8,21,1,41,0
61166,8,21,1,42,0
61167,8,21,1,43,0
61168,8,21,1,44,0
61169,8,21,1,45,0
61170,8,21,1,46,0
61171,8,21,1,47,0
61172,8,21,1,48,0
61173,8,21,1,49,0
61174,8,21,1,50,0
61175,8,21,1,51,0
61176,8,21,1,52,3460
61177,8,21,1,53,846933
61178,8,21,2,35,102054
61179,8,21,2,36,23185
61180,8,21,2,37,30574
61181,8,21,2,38,6077
61182,8,21,2,39,45726
61183,8,21,2,40,14026
61184,8,21,2,41,1808
61185,8,21,2,42,41649
61186,8,21,2,43,60496
61187,8,21,2,44,41093
61188,8,21,2,45,844
61189,8,21,2,46,32128
61190,8,21,2,47,2748
61191,8,21,2,48,20152
61192,8,21,2,49,4256
61193,8,21,2,50,6742
61194,8,21,2,51,0
61195,8,21,2,52,38014
61196,8,21,2,53,26053
61197,8,21,3,35,0
61198,8,21,3,36,0
61199,8,21,3,37,0
61200,8,21,3,38,0
61201,8,21,3,39,0
61202,8,21,3,40,0
61203,8,21,3,41,0
61204,8,21,3,42,0
61205,8,21,3,43,0
61206,8,21,3,44,0
61207,8,21,3,45,0
61208,8,21,3,46,0
61209,8,21,3,47,0
61210,8,21,3,48,0
61211,8,21,3,49,0
61212,8,21,3,50,0
61213,8,21,3,51,0
61214,8,21,3,52,0
61215,8,21,3,53,2241
61216,8,22,1,1,174982
61217,8,22,1,2,895066
61218,8,22,1,3,936710
61219,8,22,1,4,704615
61220,8,22,1,5,902959
61221,8,22,2,1,91528
61222,8,22,2,2,430294
61223,8,22,2,3,246821
61224,8,22,2,4,101881
61225,8,22,2,5,52208
61226,8,22,3,1,0
61227,8,22,3,2,19681
61228,8,22,3,3,14131
61229,8,22,3,4,10265
61230,8,22,3,5,4610
61231,8,22,1,6,1712448
61232,8,22,1,7,1901884
61233,8,22,2,6,438438
61234,8,22,2,7,484295
61235,8,22,3,6,21217
61236,8,22,3,7,27470
61237,8,22,1,8,275902
61238,8,22,1,9,1980886
61239,8,22,1,10,1013749
61240,8,22,1,11,219428
61241,8,22,1,12,124368
61242,8,22,2,8,157399
61243,8,22,2,9,365949
61244,8,22,2,10,328945
61245,8,22,2,11,35693
61246,8,22,2,12,34747
61247,8,22,3,8,1934
61248,8,22,3,9,20400
61249,8,22,3,10,26353
61250,8,22,3,11,0
61251,8,22,3,12,0
61252,8,22,1,13,170347
61253,8,22,1,14,928965
61254,8,22,1,15,914661
61255,8,22,1,16,1600360
61256,8,22,2,13,107180
61257,8,22,2,14,370991
61258,8,22,2,15,290482
61259,8,22,2,16,154080
61260,8,22,3,13,0
61261,8,22,3,14,31314
61262,8,22,3,15,9410
61263,8,22,3,16,7962
61264,8,22,1,17,2111625
61265,8,22,1,18,175223
61266,8,22,1,19,525617
61267,8,22,1,20,764597
61268,8,22,1,21,37272
61269,8,22,2,17,365984
61270,8,22,2,18,21526
61271,8,22,2,19,127685
61272,8,22,2,20,400840
61273,8,22,2,21,6697
61274,8,22,3,17,9058
61275,8,22,3,18,0
61276,8,22,3,19,7384
61277,8,22,3,20,2638
61278,8,22,3,21,29606
61279,8,22,1,22,128983
61280,8,22,1,23,145921
61281,8,22,1,24,223448
61282,8,22,1,25,419683
61283,8,22,1,26,271797
61284,8,22,1,27,515910
61285,8,22,1,28,353923
61286,8,22,1,29,367567
61287,8,22,1,30,1187100
61288,8,22,2,22,116107
61289,8,22,2,23,79806
61290,8,22,2,24,71635
61291,8,22,2,25,96649
61292,8,22,2,26,70770
61293,8,22,2,27,72271
61294,8,22,2,28,22345
61295,8,22,2,29,16526
61296,8,22,2,30,376623
61297,8,22,3,22,0
61298,8,22,3,23,0
61299,8,22,3,24,0
61300,8,22,3,25,1221
61301,8,22,3,26,1030
61302,8,22,3,27,0
61303,8,22,3,28,0
61304,8,22,3,29,0
61305,8,22,3,30,46436
61306,8,22,1,31,376744
61307,8,22,1,32,3219816
61308,8,22,1,33,14419
61309,8,22,1,34,3354
61310,8,22,2,31,151397
61311,8,22,2,32,768806
61312,8,22,2,33,681
61313,8,22,2,34,1849
61314,8,22,3,31,7384
61315,8,22,3,32,11696
61316,8,22,3,33,0
61317,8,22,3,34,29606
61318,8,22,1,35,4584
61319,8,22,1,36,0
61320,8,22,1,37,0
61321,8,22,1,38,0
61322,8,22,1,39,0
61323,8,22,1,40,2464
61324,8,22,1,41,0
61325,8,22,1,42,16168
61326,8,22,1,43,16168
61327,8,22,1,44,1657
61328,8,22,1,45,1657
61329,8,22,1,46,0
61330,8,22,1,47,0
61331,8,22,1,48,0
61332,8,22,1,49,0
61333,8,22,1,50,0
61334,8,22,1,51,0
61335,8,22,1,52,29262
61336,8,22,1,53,3562662
61337,8,22,2,35,384950
61338,8,22,2,36,143892
61339,8,22,2,37,92716
61340,8,22,2,38,29034
61341,8,22,2,39,362705
61342,8,22,2,40,181052
61343,8,22,2,41,5785
61344,8,22,2,42,192016
61345,8,22,2,43,182933
61346,8,22,2,44,166098
61347,8,22,2,45,30082
61348,8,22,2,46,60741
61349,8,22,2,47,51661
61350,8,22,2,48,54158
61351,8,22,2,49,37113
61352,8,22,2,50,22810
61353,8,22,2,51,1501
61354,8,22,2,52,92629
61355,8,22,2,53,204082
61356,8,22,3,35,7384
61357,8,22,3,36,0
61358,8,22,3,37,7384
61359,8,22,3,38,0
61360,8,22,3,39,0
61361,8,22,3,40,0
61362,8,22,3,41,0
61363,8,22,3,42,7384
61364,8,22,3,43,8393
61365,8,22,3,44,0
61366,8,22,3,45,0
61367,8,22,3,46,0
61368,8,22,3,47,0
61369,8,22,3,48,0
61370,8,22,3,49,0
61371,8,22,3,50,0
61372,8,22,3,51,0
61373,8,22,3,52,7384
61374,8,22,3,53,40294
61375,8,23,1,1,325025
61376,8,23,1,2,1074648
61377,8,23,1,3,1115143
61378,8,23,1,4,826137
61379,8,23,1,5,1134099
61380,8,23,2,1,121145
61381,8,23,2,2,257163
61382,8,23,2,3,199316
61383,8,23,2,4,157452
61384,8,23,2,5,63979
61385,8,23,3,1,0
61386,8,23,3,2,1770
61387,8,23,3,3,12188
61388,8,23,3,4,12977
61389,8,23,3,5,8575
61390,8,23,1,6,2198620
61391,8,23,1,7,2276431
61392,8,23,2,6,315511
61393,8,23,2,7,483544
61394,8,23,3,6,29927
61395,8,23,3,7,5583
61396,8,23,1,8,467853
61397,8,23,1,9,3347406
61398,8,23,1,10,248440
61399,8,23,1,11,315160
61400,8,23,1,12,96192
61401,8,23,2,8,120214
61402,8,23,2,9,501579
61403,8,23,2,10,119095
61404,8,23,2,11,45801
61405,8,23,2,12,12366
61406,8,23,3,8,9248
61407,8,23,3,9,17954
61408,8,23,3,10,6537
61409,8,23,3,11,0
61410,8,23,3,12,1770
61411,8,23,1,13,163672
61412,8,23,1,14,1166893
61413,8,23,1,15,1065942
61414,8,23,1,16,2078545
61415,8,23,2,13,95542
61416,8,23,2,14,314125
61417,8,23,2,15,229098
61418,8,23,2,16,160291
61419,8,23,3,13,0
61420,8,23,3,14,6214
61421,8,23,3,15,10030
61422,8,23,3,16,19266
61423,8,23,1,17,2635103
61424,8,23,1,18,180262
61425,8,23,1,19,505026
61426,8,23,1,20,1128270
61427,8,23,1,21,26391
61428,8,23,2,17,283376
61429,8,23,2,18,8735
61430,8,23,2,19,119936
61431,8,23,2,20,386341
61432,8,23,2,21,668
61433,8,23,3,17,9118
61434,8,23,3,18,0
61435,8,23,3,19,10940
61436,8,23,3,20,5690
61437,8,23,3,21,9762
61438,8,23,1,22,237633
61439,8,23,1,23,231545
61440,8,23,1,24,311730
61441,8,23,1,25,437908
61442,8,23,1,26,395722
61443,8,23,1,27,569649
61444,8,23,1,28,358909
61445,8,23,1,29,530656
61446,8,23,1,30,1401300
61447,8,23,2,22,171937
61448,8,23,2,23,66495
61449,8,23,2,24,70714
61450,8,23,2,25,69006
61451,8,23,2,26,75194
61452,8,23,2,27,44425
61453,8,23,2,28,12804
61454,8,23,2,29,21172
61455,8,23,2,30,267309
61456,8,23,3,22,12171
61457,8,23,3,23,0
61458,8,23,3,24,0
61459,8,23,3,25,0
61460,8,23,3,26,0
61461,8,23,3,27,4726
61462,8,23,3,28,1515
61463,8,23,3,29,0
61464,8,23,3,30,17097
61465,8,23,1,31,388934
61466,8,23,1,32,4054134
61467,8,23,1,33,3820
61468,8,23,1,34,28165
61469,8,23,2,31,175250
61470,8,23,2,32,615097
61471,8,23,2,33,8709
61472,8,23,2,34,0
61473,8,23,3,31,0
61474,8,23,3,32,20183
61475,8,23,3,33,0
61476,8,23,3,34,15327
61477,8,23,1,35,2238
61478,8,23,1,36,0
61479,8,23,1,37,0
61480,8,23,1,38,0
61481,8,23,1,39,1777
61482,8,23,1,40,1777
61483,8,23,1,41,0
61484,8,23,1,42,0
61485,8,23,1,43,0
61486,8,23,1,44,0
61487,8,23,1,45,0
61488,8,23,1,46,0
61489,8,23,1,47,0
61490,8,23,1,48,0
61491,8,23,1,49,0
61492,8,23,1,50,0
61493,8,23,1,51,0
61494,8,23,1,52,65647
61495,8,23,1,53,4407628
61496,8,23,2,35,354464
61497,8,23,2,36,75903
61498,8,23,2,37,62845
61499,8,23,2,38,22956
61500,8,23,2,39,255456
61501,8,23,2,40,91495
61502,8,23,2,41,6208
61503,8,23,2,42,168011
61504,8,23,2,43,172556
61505,8,23,2,44,175452
61506,8,23,2,45,40970
61507,8,23,2,46,112247
61508,8,23,2,47,15406
61509,8,23,2,48,45730
61510,8,23,2,49,8447
61511,8,23,2,50,55791
61512,8,23,2,51,0
61513,8,23,2,52,117901
61514,8,23,2,53,194628
61515,8,23,3,35,0
61516,8,23,3,36,0
61517,8,23,3,37,0
61518,8,23,3,38,0
61519,8,23,3,39,0
61520,8,23,3,40,0
61521,8,23,3,41,0
61522,8,23,3,42,0
61523,8,23,3,43,7603
61524,8,23,3,44,0
61525,8,23,3,45,0
61526,8,23,3,46,0
61527,8,23,3,47,0
61528,8,23,3,48,0
61529,8,23,3,49,0
61530,8,23,3,50,0
61531,8,23,3,51,0
61532,8,23,3,52,7603
61533,8,23,3,53,27907
61534,8,24,1,1,336738
61535,8,24,1,2,1278360
61536,8,24,1,3,1345868
61537,8,24,1,4,1192817
61538,8,24,1,5,1641442
61539,8,24,2,1,167729
61540,8,24,2,2,776783
61541,8,24,2,3,447461
61542,8,24,2,4,198839
61543,8,24,2,5,177180
61544,8,24,3,1,2988
61545,8,24,3,2,37750
61546,8,24,3,3,6674
61547,8,24,3,4,10901
61548,8,24,3,5,9700
61549,8,24,1,6,2950254
61550,8,24,1,7,2844970
61551,8,24,2,6,715350
61552,8,24,2,7,1052642
61553,8,24,3,6,33198
61554,8,24,3,7,34816
61555,8,24,1,8,244296
61556,8,24,1,9,4522341
61557,8,24,1,10,676190
61558,8,24,1,11,207305
61559,8,24,1,12,145093
61560,8,24,2,8,107441
61561,8,24,2,9,1306454
61562,8,24,2,10,276800
61563,8,24,2,11,20719
61564,8,24,2,12,56580
61565,8,24,3,8,5018
61566,8,24,3,9,36187
61567,8,24,3,10,26464
61568,8,24,3,11,0
61569,8,24,3,12,346
61570,8,24,1,13,212163
61571,8,24,1,14,1822072
61572,8,24,1,15,1897277
61573,8,24,1,16,1863713
61574,8,24,2,13,187598
61575,8,24,2,14,703672
61576,8,24,2,15,619386
61577,8,24,2,16,257337
61578,8,24,3,13,0
61579,8,24,3,14,18841
61580,8,24,3,15,29884
61581,8,24,3,16,19290
61582,8,24,1,17,3500905
61583,8,24,1,18,258333
61584,8,24,1,19,594500
61585,8,24,1,20,1394747
61586,8,24,1,21,46740
61587,8,24,2,17,921651
61588,8,24,2,18,63573
61589,8,24,2,19,214669
61590,8,24,2,20,568099
61591,8,24,2,21,0
61592,8,24,3,17,2104
61593,8,24,3,18,1119
61594,8,24,3,19,7670
61595,8,24,3,20,21743
61596,8,24,3,21,35378
61597,8,24,1,22,349386
61598,8,24,1,23,377754
61599,8,24,1,24,598556
61600,8,24,1,25,762856
61601,8,24,1,26,646270
61602,8,24,1,27,645644
61603,8,24,1,28,259155
61604,8,24,1,29,306038
61605,8,24,1,30,1849565
61606,8,24,2,22,307441
61607,8,24,2,23,167022
61608,8,24,2,24,155528
61609,8,24,2,25,258543
61610,8,24,2,26,128074
61611,8,24,2,27,111954
61612,8,24,2,28,16946
61613,8,24,2,29,13556
61614,8,24,2,30,608929
61615,8,24,3,22,0
61616,8,24,3,23,0
61617,8,24,3,24,2511
61618,8,24,3,25,0
61619,8,24,3,26,0
61620,8,24,3,27,1119
61621,8,24,3,28,0
61622,8,24,3,29,0
61623,8,24,3,30,64384
61624,8,24,1,31,572363
61625,8,24,1,32,5154145
61626,8,24,1,33,60900
61627,8,24,1,34,7817
61628,8,24,2,31,395852
61629,8,24,2,32,1341360
61630,8,24,2,33,30781
61631,8,24,2,34,0
61632,8,24,3,31,4582
61633,8,24,3,32,23934
61634,8,24,3,33,0
61635,8,24,3,34,39498
61636,8,24,1,35,7839
61637,8,24,1,36,0
61638,8,24,1,37,0
61639,8,24,1,38,0
61640,8,24,1,39,9671
61641,8,24,1,40,12281
61642,8,24,1,41,0
61643,8,24,1,42,0
61644,8,24,1,43,5387
61645,8,24,1,44,0
61646,8,24,1,45,0
61647,8,24,1,46,0
61648,8,24,1,47,0
61649,8,24,1,48,0
61650,8,24,1,49,0
61651,8,24,1,50,0
61652,8,24,1,51,0
61653,8,24,1,52,59785
61654,8,24,1,53,5702821
61655,8,24,2,35,881106
61656,8,24,2,36,313456
61657,8,24,2,37,204515
61658,8,24,2,38,116520
61659,8,24,2,39,673625
61660,8,24,2,40,216314
61661,8,24,2,41,46562
61662,8,24,2,42,448788
61663,8,24,2,43,408193
61664,8,24,2,44,253157
61665,8,24,2,45,95700
61666,8,24,2,46,116687
61667,8,24,2,47,72836
61668,8,24,2,48,129069
61669,8,24,2,49,41003
61670,8,24,2,50,86564
61671,8,24,2,51,0
61672,8,24,2,52,312608
61673,8,24,2,53,181518
61674,8,24,3,35,23909
61675,8,24,3,36,0
61676,8,24,3,37,5068
61677,8,24,3,38,0
61678,8,24,3,39,2557
61679,8,24,3,40,0
61680,8,24,3,41,0
61681,8,24,3,42,3809
61682,8,24,3,43,1298
61683,8,24,3,44,3854
61684,8,24,3,45,2557
61685,8,24,3,46,0
61686,8,24,3,47,0
61687,8,24,3,48,0
61688,8,24,3,49,0
61689,8,24,3,50,0
61690,8,24,3,51,1298
61691,8,24,3,52,1748
61692,8,24,3,53,42357
61693,8,25,1,1,318606
61694,8,25,1,2,746553
61695,8,25,1,3,798445
61696,8,25,1,4,665644
61697,8,25,1,5,871366
61698,8,25,2,1,173021
61699,8,25,2,2,308480
61700,8,25,2,3,216521
61701,8,25,2,4,67666
61702,8,25,2,5,65840
61703,8,25,3,1,0
61704,8,25,3,2,4376
61705,8,25,3,3,2597
61706,8,25,3,4,1224
61707,8,25,3,5,9825
61708,8,25,1,6,1626193
61709,8,25,1,7,1774421
61710,8,25,2,6,466465
61711,8,25,2,7,365064
61712,8,25,3,6,6689
61713,8,25,3,7,11333
61714,8,25,1,8,147876
61715,8,25,1,9,2824943
61716,8,25,1,10,107945
61717,8,25,1,11,201069
61718,8,25,1,12,118781
61719,8,25,2,8,93785
61720,8,25,2,9,588017
61721,8,25,2,10,30989
61722,8,25,2,11,41165
61723,8,25,2,12,77573
61724,8,25,3,8,0
61725,8,25,3,9,18022
61726,8,25,3,10,0
61727,8,25,3,11,0
61728,8,25,3,12,0
61729,8,25,1,13,96717
61730,8,25,1,14,799969
61731,8,25,1,15,1130622
61732,8,25,1,16,1373306
61733,8,25,2,13,96687
61734,8,25,2,14,360620
61735,8,25,2,15,267454
61736,8,25,2,16,106769
61737,8,25,3,13,0
61738,8,25,3,14,6042
61739,8,25,3,15,6515
61740,8,25,3,16,5465
61741,8,25,1,17,2087087
61742,8,25,1,18,104105
61743,8,25,1,19,356086
61744,8,25,1,20,845904
61745,8,25,1,21,7432
61746,8,25,2,17,364699
61747,8,25,2,18,4085
61748,8,25,2,19,139645
61749,8,25,2,20,322191
61750,8,25,2,21,908
61751,8,25,3,17,9377
61752,8,25,3,18,0
61753,8,25,3,19,1224
61754,8,25,3,20,0
61755,8,25,3,21,7421
61756,8,25,1,22,215836
61757,8,25,1,23,187136
61758,8,25,1,24,246063
61759,8,25,1,25,498891
61760,8,25,1,26,371379
61761,8,25,1,27,510352
61762,8,25,1,28,228631
61763,8,25,1,29,216407
61764,8,25,1,30,925919
61765,8,25,2,22,85398
61766,8,25,2,23,49993
61767,8,25,2,24,60828
61768,8,25,2,25,87796
61769,8,25,2,26,84072
61770,8,25,2,27,37992
61771,8,25,2,28,44659
61772,8,25,2,29,24803
61773,8,25,2,30,355988
61774,8,25,3,22,0
61775,8,25,3,23,6042
61776,8,25,3,24,0
61777,8,25,3,25,0
61778,8,25,3,26,1147
61779,8,25,3,27,0
61780,8,25,3,28,0
61781,8,25,3,29,0
61782,8,25,3,30,10833
61783,8,25,1,31,247856
61784,8,25,1,32,3128574
61785,8,25,1,33,18702
61786,8,25,1,34,5482
61787,8,25,2,31,168910
61788,8,25,2,32,616006
61789,8,25,2,33,46613
61790,8,25,2,34,0
61791,8,25,3,31,0
61792,8,25,3,32,7266
61793,8,25,3,33,0
61794,8,25,3,34,10756
61795,8,25,1,35,28261
61796,8,25,1,36,22472
61797,8,25,1,37,0
61798,8,25,1,38,0
61799,8,25,1,39,25586
61800,8,25,1,40,0
61801,8,25,1,41,0
61802,8,25,1,42,28261
61803,8,25,1,43,5789
61804,8,25,1,44,5789
61805,8,25,1,45,0
61806,8,25,1,46,5789
61807,8,25,1,47,0
61808,8,25,1,48,5789
61809,8,25,1,49,0
61810,8,25,1,50,0
61811,8,25,1,51,0
61812,8,25,1,52,38756
61813,8,25,1,53,3330483
61814,8,25,2,35,398491
61815,8,25,2,36,165307
61816,8,25,2,37,81968
61817,8,25,2,38,14758
61818,8,25,2,39,265932
61819,8,25,2,40,200612
61820,8,25,2,41,73833
61821,8,25,2,42,160580
61822,8,25,2,43,155010
61823,8,25,2,44,154477
61824,8,25,2,45,49306
61825,8,25,2,46,81838
61826,8,25,2,47,11647
61827,8,25,2,48,63088
61828,8,25,2,49,30141
61829,8,25,2,50,39277
61830,8,25,2,51,0
61831,8,25,2,52,100277
61832,8,25,2,53,170910
61833,8,25,3,35,1224
61834,8,25,3,36,0
61835,8,25,3,37,0
61836,8,25,3,38,0
61837,8,25,3,39,0
61838,8,25,3,40,0
61839,8,25,3,41,0
61840,8,25,3,42,1224
61841,8,25,3,43,1224
61842,8,25,3,44,0
61843,8,25,3,45,0
61844,8,25,3,46,0
61845,8,25,3,47,0
61846,8,25,3,48,0
61847,8,25,3,49,0
61848,8,25,3,50,0
61849,8,25,3,51,0
61850,8,25,3,52,0
61851,8,25,3,53,16798
61852,8,26,1,1,62298
61853,8,26,1,2,241053
61854,8,26,1,3,431548
61855,8,26,1,4,310958
61856,8,26,1,5,396064
61857,8,26,2,1,42345
61858,8,26,2,2,263857
61859,8,26,2,3,258936
61860,8,26,2,4,83049
61861,8,26,2,5,74844
61862,8,26,3,1,0
61863,8,26,3,2,0
61864,8,26,3,3,12264
61865,8,26,3,4,6463
61866,8,26,3,5,2643
61867,8,26,1,6,687074
61868,8,26,1,7,754847
61869,8,26,2,6,337246
61870,8,26,2,7,385784
61871,8,26,3,6,1648
61872,8,26,3,7,19722
61873,8,26,1,8,52614
61874,8,26,1,9,813445
61875,8,26,1,10,492417
61876,8,26,1,11,51158
61877,8,26,1,12,32287
61878,8,26,2,8,43079
61879,8,26,2,9,440500
61880,8,26,2,10,203812
61881,8,26,2,11,376
61882,8,26,2,12,35263
61883,8,26,3,8,0
61884,8,26,3,9,5601
61885,8,26,3,10,4175
61886,8,26,3,11,0
61887,8,26,3,12,11594
61888,8,26,1,13,60610
61889,8,26,1,14,480911
61890,8,26,1,15,517834
61891,8,26,1,16,382566
61892,8,26,2,13,166808
61893,8,26,2,14,256126
61894,8,26,2,15,234933
61895,8,26,2,16,65163
61896,8,26,3,13,4126
61897,8,26,3,14,9945
61898,8,26,3,15,4175
61899,8,26,3,16,3123
61900,8,26,1,17,944445
61901,8,26,1,18,95851
61902,8,26,1,19,192167
61903,8,26,1,20,200197
61904,8,26,1,21,9261
61905,8,26,2,17,341483
61906,8,26,2,18,14699
61907,8,26,2,19,140468
61908,8,26,2,20,223569
61909,8,26,2,21,2811
61910,8,26,3,17,7612
61911,8,26,3,18,0
61912,8,26,3,19,0
61913,8,26,3,20,0
61914,8,26,3,21,13757
61915,8,26,1,22,142951
61916,8,26,1,23,139832
61917,8,26,1,24,141663
61918,8,26,1,25,211564
61919,8,26,1,26,66534
61920,8,26,1,27,136279
61921,8,26,1,28,64195
61922,8,26,1,29,64676
61923,8,26,1,30,474227
61924,8,26,2,22,173584
61925,8,26,2,23,32388
61926,8,26,2,24,69316
61927,8,26,2,25,100675
61928,8,26,2,26,16178
61929,8,26,2,27,69646
61930,8,26,2,28,11364
61931,8,26,2,29,0
61932,8,26,2,30,249879
61933,8,26,3,22,0
61934,8,26,3,23,0
61935,8,26,3,24,0
61936,8,26,3,25,0
61937,8,26,3,26,0
61938,8,26,3,27,0
61939,8,26,3,28,0
61940,8,26,3,29,0
61941,8,26,3,30,21370
61942,8,26,1,31,197669
61943,8,26,1,32,1225744
61944,8,26,1,33,16470
61945,8,26,1,34,2038
61946,8,26,2,31,70611
61947,8,26,2,32,640123
61948,8,26,2,33,5975
61949,8,26,2,34,6321
61950,8,26,3,31,0
61951,8,26,3,32,7612
61952,8,26,3,33,0
61953,8,26,3,34,13757
61954,8,26,1,35,22436
61955,8,26,1,36,13138
61956,8,26,1,37,13138
61957,8,26,1,38,13138
61958,8,26,1,39,13138
61959,8,26,1,40,13138
61960,8,26,1,41,13138
61961,8,26,1,42,13138
61962,8,26,1,43,13138
61963,8,26,1,44,13138
61964,8,26,1,45,13138
61965,8,26,1,46,13138
61966,8,26,1,47,0
61967,8,26,1,48,13138
61968,8,26,1,49,13138
61969,8,26,1,50,0
61970,8,26,1,51,0
61971,8,26,1,52,16180
61972,8,26,1,53,1410683
61973,8,26,2,35,350938
61974,8,26,2,36,137755
61975,8,26,2,37,59817
61976,8,26,2,38,37064
61977,8,26,2,39,272156
61978,8,26,2,40,86605
61979,8,26,2,41,28641
61980,8,26,2,42,252050
61981,8,26,2,43,150461
61982,8,26,2,44,51259
61983,8,26,2,45,15606
61984,8,26,2,46,24873
61985,8,26,2,47,6541
61986,8,26,2,48,10346
61987,8,26,2,49,6238
61988,8,26,2,50,11107
61989,8,26,2,51,0
61990,8,26,2,52,81265
61991,8,26,2,53,53172
61992,8,26,3,35,4126
61993,8,26,3,36,0
61994,8,26,3,37,0
61995,8,26,3,38,0
61996,8,26,3,39,1648
61997,8,26,3,40,0
61998,8,26,3,41,0
61999,8,26,3,42,0
62000,8,26,3,43,0
62001,8,26,3,44,0
62002,8,26,3,45,0
62003,8,26,3,46,0
62004,8,26,3,47,0
62005,8,26,3,48,0
62006,8,26,3,49,0
62007,8,26,3,50,0
62008,8,26,3,51,0
62009,8,26,3,52,0
62010,8,26,3,53,15596
62011,8,27,1,1,267098
62012,8,27,1,2,676442
62013,8,27,1,3,880554
62014,8,27,1,4,577038
62015,8,27,1,5,995472
62016,8,27,2,1,230355
62017,8,27,2,2,364911
62018,8,27,2,3,305152
62019,8,27,2,4,220657
62020,8,27,2,5,76117
62021,8,27,3,1,9244
62022,8,27,3,2,21743
62023,8,27,3,3,0
62024,8,27,3,4,2762
62025,8,27,3,5,11293
62026,8,27,1,6,1644152
62027,8,27,1,7,1752452
62028,8,27,2,6,556904
62029,8,27,2,7,640289
62030,8,27,3,6,35020
62031,8,27,3,7,10022
62032,8,27,1,8,114945
62033,8,27,1,9,2858631
62034,8,27,1,10,252375
62035,8,27,1,11,66131
62036,8,27,1,12,104522
62037,8,27,2,8,111228
62038,8,27,2,9,870270
62039,8,27,2,10,165709
62040,8,27,2,11,10005
62041,8,27,2,12,39980
62042,8,27,3,8,0
62043,8,27,3,9,45042
62044,8,27,3,10,0
62045,8,27,3,11,0
62046,8,27,3,12,0
62047,8,27,1,13,33815
62048,8,27,1,14,1181109
62049,8,27,1,15,1040995
62050,8,27,1,16,1140685
62051,8,27,2,13,134005
62052,8,27,2,14,523889
62053,8,27,2,15,371334
62054,8,27,2,16,167966
62055,8,27,3,13,0
62056,8,27,3,14,27948
62057,8,27,3,15,14865
62058,8,27,3,16,2229
62059,8,27,1,17,2145633
62060,8,27,1,18,167061
62061,8,27,1,19,380909
62062,8,27,1,20,689270
62063,8,27,1,21,13732
62064,8,27,2,17,507971
62065,8,27,2,18,30023
62066,8,27,2,19,212896
62067,8,27,2,20,422814
62068,8,27,2,21,23488
62069,8,27,3,17,2859
62070,8,27,3,18,0
